seed,family,noise,method,length_scale,rmse,mae,decision_agreement,missed_exceedance,tp,fn,fp,tn,prevalence,recall,precision,false_positive_rate,balanced_accuracy
2,waviness,0.008,evidence_gated,0.16,0.01182508200090087,0.009338697587888188,0.9344,0.6851851851851852,17,37,4,567,0.0864,0.3148148148148148,0.8095238095238095,0.0070052539404553416,0.6539047804371797
2,local_defect,0.003,uncertainty_only,0.16,0.004099300029271176,0.002268078983761817,0.9904,0.625,3,5,1,616,0.0128,0.375,0.75,0.0016207455429497568,0.6866896272285251
2,local_defect,0.003,two_sided_straddle,0.16,0.0032454391360690017,0.0022957756757582357,0.9968,0.0,8,0,2,615,0.0128,1.0,0.8,0.0032414910858995136,0.9983792544570502
2,local_defect,0.003,evidence_gated,0.16,0.0027670434462605405,0.0020853577813098956,0.9984,0.0,8,0,1,616,0.0128,1.0,0.8888888888888888,0.0016207455429497568,0.9991896272285251
2,local_defect,0.008,uncertainty_only,0.16,0.007423954780099885,0.005371681931811602,0.9872,1.0,0,8,0,617,0.0128,0.0,0.0,0.0,0.5
2,local_defect,0.008,two_sided_straddle,0.16,0.005972276150595387,0.004636918876847504,0.9968,0.0,8,0,2,615,0.0128,1.0,0.8,0.0032414910858995136,0.9983792544570502
2,local_defect,0.008,evidence_gated,0.16,0.006428315482203826,0.005139887135772958,0.9984,0.0,8,0,1,616,0.0128,1.0,0.8888888888888888,0.0016207455429497568,0.9991896272285251
2,mixed,0.003,uncertainty_only,0.16,0.0035081584057150995,0.002771370618893639,0.9904,0.38461538461538464,8,5,1,611,0.0208,0.6153846153846154,0.8888888888888888,0.0016339869281045752,0.8068753142282554
2,mixed,0.003,two_sided_straddle,0.16,0.004608832065581609,0.0036302138022442343,0.992,0.3076923076923077,9,4,1,611,0.0208,0.6923076923076923,0.9,0.0016339869281045752,0.8453368526897939
2,mixed,0.003,evidence_gated,0.16,0.0036854481937928086,0.0029272167286893526,0.9952,0.07692307692307693,12,1,2,610,0.0208,0.9230769230769231,0.8571428571428571,0.0032679738562091504,0.959904474610357
2,mixed,0.008,uncertainty_only,0.16,0.007059243359386463,0.0055327306802362254,0.9824,0.15384615384615385,11,2,9,603,0.0208,0.8461538461538461,0.55,0.014705882352941176,0.9157239819004526
2,mixed,0.008,two_sided_straddle,0.16,0.007367782470584649,0.00578341809718197,0.984,0.5384615384615384,6,7,3,609,0.0208,0.46153846153846156,0.6666666666666666,0.004901960784313725,0.728318250377074
2,mixed,0.008,evidence_gated,0.16,0.008166900297745992,0.006557332173732354,0.9792,0.23076923076923078,10,3,10,602,0.0208,0.7692307692307693,0.5,0.016339869281045753,0.8764454499748617
3,smooth,0.003,uncertainty_only,0.16,0.0026608871407393835,0.002138032758833617,0.9904,0.2222222222222222,7,2,4,612,0.0144,0.7777777777777778,0.6363636363636364,0.006493506493506494,0.8856421356421357
3,smooth,0.003,two_sided_straddle,0.16,0.002791896682930618,0.002280204231401171,0.9904,0.1111111111111111,8,1,5,611,0.0144,0.8888888888888888,0.6153846153846154,0.008116883116883116,0.9403860028860029
3,smooth,0.003,evidence_gated,0.16,0.0023360645343205393,0.0018634918977670856,0.9824,0.1111111111111111,8,1,10,606,0.0144,0.8888888888888888,0.4444444444444444,0.016233766233766232,0.9363275613275612
3,smooth,0.008,uncertainty_only,0.16,0.006365435506790084,0.005137982727624694,0.9904,0.4444444444444444,5,4,2,614,0.0144,0.5555555555555556,0.7142857142857143,0.003246753246753247,0.7761544011544012
3,smooth,0.008,two_sided_straddle,0.16,0.00612955102019861,0.004778236637894649,0.9776,0.4444444444444444,5,4,10,606,0.0144,0.5555555555555556,0.3333333333333333,0.016233766233766232,0.7696608946608947
3,smooth,0.008,evidence_gated,0.16,0.006442878542302531,0.005099019053308727,0.9872,0.2222222222222222,7,2,6,610,0.0144,0.7777777777777778,0.5384615384615384,0.00974025974025974,0.884018759018759
3,waviness,0.003,uncertainty_only,0.16,0.007023654209023953,0.005234892960054319,0.9568,0.5102040816326531,24,25,2,574,0.0784,0.4897959183673469,0.9230769230769231,0.003472222222222222,0.7431618480725624
3,waviness,0.003,two_sided_straddle,0.16,0.010890208330658053,0.007796653663674311,0.9632,0.3877551020408163,30,19,4,572,0.0784,0.6122448979591837,0.8823529411764706,0.006944444444444444,0.8026502267573696
3,waviness,0.003,evidence_gated,0.16,0.010226402642398633,0.007423123451373641,0.96,0.42857142857142855,28,21,4,572,0.0784,0.5714285714285714,0.875,0.006944444444444444,0.7822420634920635
3,waviness,0.008,uncertainty_only,0.16,0.00950602242356228,0.0076988009394083875,0.9424,0.6326530612244898,18,31,5,571,0.0784,0.3673469387755102,0.782608695652174,0.008680555555555556,0.6793331916099773
3,waviness,0.008,two_sided_straddle,0.16,0.011930331892662875,0.009155423403109443,0.9312,0.6326530612244898,18,31,12,564,0.0784,0.3673469387755102,0.6,0.020833333333333332,0.6732568027210885
3,waviness,0.008,evidence_gated,0.16,0.012325762165260776,0.009218991359935012,0.9328,0.6530612244897959,17,32,10,566,0.0784,0.3469387755102041,0.6296296296296297,0.017361111111111112,0.6647888321995464
3,local_defect,0.003,uncertainty_only,0.16,0.0036206896645746265,0.002612674275181165,0.9952,0.045454545454545456,21,1,2,601,0.0352,0.9545454545454546,0.9130434782608695,0.003316749585406302,0.9756143524800241
3,local_defect,0.003,two_sided_straddle,0.16,0.003554368782421204,0.002723403027226584,0.9984,0.0,22,0,1,602,0.0352,1.0,0.9565217391304348,0.001658374792703151,0.9991708126036485
3,local_defect,0.003,evidence_gated,0.16,0.003480258042204518,0.002610499504149622,0.9984,0.045454545454545456,21,1,0,603,0.0352,0.9545454545454546,1.0,0.0,0.9772727272727273
3,local_defect,0.008,uncertainty_only,0.16,0.006138438985054401,0.004806175097387816,0.9888,0.09090909090909091,20,2,5,598,0.0352,0.9090909090909091,0.8,0.008291873963515755,0.9503995175636967
3,local_defect,0.008,two_sided_straddle,0.16,0.006272759704346538,0.0050666873931780815,0.9968,0.045454545454545456,21,1,1,602,0.0352,0.9545454545454546,0.9545454545454546,0.001658374792703151,0.9764435398763758
3,local_defect,0.008,evidence_gated,0.16,0.006248870978996213,0.004863015649943691,0.9904,0.18181818181818182,18,4,2,601,0.0352,0.8181818181818182,0.9,0.003316749585406302,0.9074325342982059
3,mixed,0.003,uncertainty_only,0.16,0.005439212759440947,0.003324554791792008,0.976,0.2857142857142857,35,14,1,575,0.0784,0.7142857142857143,0.9722222222222222,0.001736111111111111,0.8562748015873016
3,mixed,0.003,two_sided_straddle,0.16,0.005149826356789755,0.003843756565340192,0.9824,0.10204081632653061,44,5,6,570,0.0784,0.8979591836734694,0.88,0.010416666666666666,0.9437712585034014
3,mixed,0.003,evidence_gated,0.16,0.004225078508096142,0.003160437009842526,0.9904,0.02040816326530612,48,1,5,571,0.0784,0.9795918367346939,0.9056603773584906,0.008680555555555556,0.9854556405895691
3,mixed,0.008,uncertainty_only,0.16,0.0073898524217163985,0.0059900916620973235,0.9552,0.22448979591836735,38,11,17,559,0.0784,0.7755102040816326,0.6909090909090909,0.029513888888888888,0.8729981575963719
3,mixed,0.008,two_sided_straddle,0.16,0.009079587628663042,0.007288287945601497,0.96,0.22448979591836735,38,11,14,562,0.0784,0.7755102040816326,0.7307692307692307,0.024305555555555556,0.8756023242630385
3,mixed,0.008,evidence_gated,0.16,0.009279313476398435,0.0068326109056583645,0.96,0.24489795918367346,37,12,13,563,0.0784,0.7551020408163265,0.74,0.022569444444444444,0.866266298185941
4,smooth,0.003,uncertainty_only,0.16,0.002658674118520112,0.002213268448464794,0.992,0.09090909090909091,20,2,3,600,0.0352,0.9090909090909091,0.8695652173913043,0.004975124378109453,0.9520578923563998
4,smooth,0.003,two_sided_straddle,0.16,0.002653685515753934,0.0021283043221893964,0.9952,0.09090909090909091,20,2,1,602,0.0352,0.9090909090909091,0.9523809523809523,0.001658374792703151,0.953716267149103
4,smooth,0.003,evidence_gated,0.16,0.0026943329511959035,0.00224532179889324,0.9936,0.09090909090909091,20,2,2,601,0.0352,0.9090909090909091,0.9090909090909091,0.003316749585406302,0.9528870797527513
4,smooth,0.008,uncertainty_only,0.16,0.007680728592187012,0.00620876656655263,0.9712,0.0,22,0,18,585,0.0352,1.0,0.55,0.029850746268656716,0.9850746268656716
4,smooth,0.008,two_sided_straddle,0.16,0.007135040954491338,0.005904741788413084,0.9904,0.09090909090909091,20,2,4,599,0.0352,0.9090909090909091,0.8333333333333334,0.006633499170812604,0.9512287049600483
4,smooth,0.008,evidence_gated,0.16,0.007231770121202623,0.0058685615728206394,0.9856,0.22727272727272727,17,5,4,599,0.0352,0.7727272727272727,0.8095238095238095,0.006633499170812604,0.8830468867782301
4,waviness,0.003,uncertainty_only,0.16,0.006344361156572869,0.00488621682364625,0.9472,0.5882352941176471,21,30,3,571,0.0816,0.4117647058823529,0.875,0.005226480836236934,0.703269112523058
4,waviness,0.003,two_sided_straddle,0.16,0.010142912156955768,0.007246539411063779,0.9504,0.47058823529411764,27,24,7,567,0.0816,0.5294117647058824,0.7941176470588235,0.012195121951219513,0.7586083213773314
4,waviness,0.003,evidence_gated,0.16,0.010502399723170984,0.007472550498120072,0.952,0.5294117647058824,24,27,3,571,0.0816,0.47058823529411764,0.8888888888888888,0.005226480836236934,0.7326808772289404
4,waviness,0.008,uncertainty_only,0.16,0.00920458172952243,0.007334030736397603,0.9328,0.7058823529411765,15,36,6,568,0.0816,0.29411764705882354,0.7142857142857143,0.010452961672473868,0.6418323426931748
4,waviness,0.008,two_sided_straddle,0.16,0.010797759858135348,0.008102229651501524,0.9408,0.5294117647058824,24,27,10,564,0.0816,0.47058823529411764,0.7058823529411765,0.017421602787456445,0.7265833162533306
4,waviness,0.008,evidence_gated,0.16,0.011172841559337503,0.008314140131492686,0.9456,0.5294117647058824,24,27,7,567,0.0816,0.47058823529411764,0.7741935483870968,0.012195121951219513,0.7291965566714491
4,local_defect,0.003,uncertainty_only,0.16,0.0037773766342030822,0.0026541523489340777,0.992,0.0,23,0,5,597,0.0368,1.0,0.8214285714285714,0.008305647840531562,0.9958471760797343
4,local_defect,0.003,two_sided_straddle,0.16,0.003926353950233252,0.00279808435934797,0.9968,0.0,23,0,2,600,0.0368,1.0,0.92,0.0033222591362126247,0.9983388704318936
4,local_defect,0.003,evidence_gated,0.16,0.0032502143019624997,0.00242296140997163,0.9984,0.0,23,0,1,601,0.0368,1.0,0.9583333333333334,0.0016611295681063123,0.9991694352159468
4,local_defect,0.008,uncertainty_only,0.16,0.007396696727875193,0.005421873750992987,0.9856,0.13043478260869565,20,3,6,596,0.0368,0.8695652173913043,0.7692307692307693,0.009966777408637873,0.9297992199913332
4,local_defect,0.008,two_sided_straddle,0.16,0.007038858249720179,0.005660681159088782,0.9904,0.21739130434782608,18,5,1,601,0.0368,0.782608695652174,0.9473684210526315,0.0016611295681063123,0.8904737830420338
4,local_defect,0.008,evidence_gated,0.16,0.006876093345821429,0.005299432836017941,0.9904,0.13043478260869565,20,3,3,599,0.0368,0.8695652173913043,0.8695652173913043,0.0049833887043189366,0.9322909143434928
4,mixed,0.003,uncertainty_only,0.16,0.004126363201506848,0.003071257813249468,0.984,0.15151515151515152,28,5,5,587,0.0528,0.8484848484848485,0.8484848484848485,0.008445945945945946,0.9200194512694513
4,mixed,0.003,two_sided_straddle,0.16,0.008255283375096966,0.005724923476338671,0.992,0.06060606060606061,31,2,3,589,0.0528,0.9393939393939394,0.9117647058823529,0.005067567567567568,0.967163185913186
4,mixed,0.003,evidence_gated,0.16,0.007586737811706816,0.00531582815335304,0.9936,0.030303030303030304,32,1,3,589,0.0528,0.9696969696969697,0.9142857142857143,0.005067567567567568,0.9823147010647011
4,mixed,0.008,uncertainty_only,0.16,0.0068085724701245545,0.005163519253975759,0.9744,0.24242424242424243,25,8,8,584,0.0528,0.7575757575757576,0.7575757575757576,0.013513513513513514,0.8720311220311221
4,mixed,0.008,two_sided_straddle,0.16,0.009171296890708442,0.007015819933866109,0.9792,0.12121212121212122,29,4,9,583,0.0528,0.8787878787878788,0.7631578947368421,0.015202702702702704,0.931792588042588
4,mixed,0.008,evidence_gated,0.16,0.007110899075666761,0.005649160184982095,0.9824,0.21212121212121213,26,7,4,588,0.0528,0.7878787878787878,0.8666666666666667,0.006756756756756757,0.8905610155610155
5,smooth,0.003,uncertainty_only,0.16,0.0025503077062985096,0.0020167071126438677,0.9904,0.0847457627118644,54,5,1,565,0.0944,0.9152542372881356,0.9818181818181818,0.0017667844522968198,0.9567437264179194
5,smooth,0.003,two_sided_straddle,0.16,0.0028300871220500266,0.0022288871498991037,0.9888,0.03389830508474576,57,2,5,561,0.0944,0.9661016949152542,0.9193548387096774,0.0088339222614841,0.9786338863268851
5,smooth,0.003,evidence_gated,0.16,0.003278554245509402,0.0025900956762236766,0.9904,0.06779661016949153,55,4,2,564,0.0944,0.9322033898305084,0.9649122807017544,0.0035335689045936395,0.9643349104629574
5,smooth,0.008,uncertainty_only,0.16,0.006404746584278419,0.005107434413698667,0.944,0.22033898305084745,46,13,22,544,0.0944,0.7796610169491526,0.6764705882352942,0.038869257950530034,0.8703958794993112
5,smooth,0.008,two_sided_straddle,0.16,0.006959364963423616,0.0057410618952268245,0.9616,0.1016949152542373,53,6,18,548,0.0944,0.8983050847457628,0.7464788732394366,0.03180212014134275,0.93325148230221
5,smooth,0.008,evidence_gated,0.16,0.007037767760633444,0.005782148409075838,0.9648,0.13559322033898305,51,8,14,552,0.0944,0.864406779661017,0.7846153846153846,0.024734982332155476,0.9198358986644308
5,waviness,0.003,uncertainty_only,0.16,0.005863150615869414,0.004272935103290056,0.9648,0.4318181818181818,25,19,3,578,0.0704,0.5681818181818182,0.8928571428571429,0.0051635111876075735,0.7815091534971053
5,waviness,0.003,two_sided_straddle,0.16,0.010282444538457058,0.007265877972250253,0.9664,0.36363636363636365,28,16,5,576,0.0704,0.6363636363636364,0.8484848484848485,0.008605851979345954,0.8138788921921452
5,waviness,0.003,evidence_gated,0.16,0.010154519318907899,0.007412740240520958,0.9568,0.5454545454545454,20,24,3,578,0.0704,0.45454545454545453,0.8695652173913043,0.0051635111876075735,0.7246909716789235
5,waviness,0.008,uncertainty_only,0.16,0.008829713250455756,0.007119584797473541,0.9376,0.7272727272727273,12,32,7,574,0.0704,0.2727272727272727,0.631578947368421,0.012048192771084338,0.6303395399780942
5,waviness,0.008,two_sided_straddle,0.16,0.01179150606081977,0.00905646236400921,0.9488,0.6363636363636364,16,28,4,577,0.0704,0.36363636363636365,0.8,0.0068846815834767644,0.6783758410264434
5,waviness,0.008,evidence_gated,0.16,0.010485405892220972,0.008194947187076406,0.944,0.5454545454545454,20,24,11,570,0.0704,0.45454545454545453,0.6451612903225806,0.0189328743545611,0.7178062900954467
5,local_defect,0.003,uncertainty_only,0.16,0.004810951108388918,0.002404570319723142,0.9744,0.23076923076923078,30,9,7,579,0.0624,0.7692307692307693,0.8108108108108109,0.011945392491467578,0.8786426883696509
5,local_defect,0.003,two_sided_straddle,0.16,0.005784020166073899,0.0029714804600646043,0.9776,0.2564102564102564,29,10,4,582,0.0624,0.7435897435897436,0.8787878787878788,0.006825938566552901,0.8683819025115953
5,local_defect,0.003,evidence_gated,0.16,0.003880085430538611,0.002554651778559453,0.9872,0.07692307692307693,36,3,5,581,0.0624,0.9230769230769231,0.8780487804878049,0.008532423208191127,0.957272249934366
5,local_defect,0.008,uncertainty_only,0.16,0.007748107572530585,0.005777357322650665,0.9456,0.3076923076923077,27,12,22,564,0.0624,0.6923076923076923,0.5510204081632653,0.03754266211604096,0.8273825150958256
5,local_defect,0.008,two_sided_straddle,0.16,0.008024568440481902,0.005784282471431004,0.9424,0.3333333333333333,26,13,23,563,0.0624,0.6666666666666666,0.5306122448979592,0.03924914675767918,0.8137087599544937
5,local_defect,0.008,evidence_gated,0.16,0.007271745961632466,0.005212499865953394,0.9568,0.3333333333333333,26,13,14,572,0.0624,0.6666666666666666,0.65,0.023890784982935155,0.8213879408418657
5,mixed,0.003,uncertainty_only,0.16,0.004335652042272859,0.003174490369409287,0.9904,0.12,22,3,3,597,0.04,0.88,0.88,0.005,0.9375
5,mixed,0.003,two_sided_straddle,0.16,0.005843065080516679,0.004210977901088221,0.9888,0.04,24,1,6,594,0.04,0.96,0.8,0.01,0.975
5,mixed,0.003,evidence_gated,0.16,0.0045562458486984635,0.0035428616788334287,0.992,0.04,24,1,4,596,0.04,0.96,0.8571428571428571,0.006666666666666667,0.9766666666666666
5,mixed,0.008,uncertainty_only,0.16,0.006912794195662534,0.005500286961361205,0.9648,0.2,20,5,17,583,0.04,0.8,0.5405405405405406,0.028333333333333332,0.8858333333333334
5,mixed,0.008,two_sided_straddle,0.16,0.008596851177440301,0.006651735984456802,0.976,0.2,20,5,10,590,0.04,0.8,0.6666666666666666,0.016666666666666666,0.8916666666666666
5,mixed,0.008,evidence_gated,0.16,0.00786297060692481,0.006014152515782628,0.9696,0.2,20,5,14,586,0.04,0.8,0.5882352941176471,0.023333333333333334,0.8883333333333334
6,smooth,0.003,uncertainty_only,0.16,0.002888109822950117,0.00229988383742928,0.984,0.2222222222222222,28,8,2,587,0.0576,0.7777777777777778,0.9333333333333333,0.003395585738539898,0.887191096019619
6,smooth,0.003,two_sided_straddle,0.16,0.003225988188263547,0.002662330795027328,0.9792,0.25,27,9,4,585,0.0576,0.75,0.8709677419354839,0.006791171477079796,0.8716044142614601
6,smooth,0.003,evidence_gated,0.16,0.00327115317947823,0.002623294609959239,0.9808,0.19444444444444445,29,7,5,584,0.0576,0.8055555555555556,0.8529411764705882,0.008488964346349746,0.8985332956046029
6,smooth,0.008,uncertainty_only,0.16,0.007053828963979937,0.005617113632115652,0.9456,0.1388888888888889,31,5,29,560,0.0576,0.8611111111111112,0.5166666666666667,0.04923599320882852,0.9059375589511414
6,smooth,0.008,two_sided_straddle,0.16,0.007265900256130173,0.005823966707356402,0.9616,0.3888888888888889,22,14,10,579,0.0576,0.6111111111111112,0.6875,0.01697792869269949,0.7970665912092059
6,smooth,0.008,evidence_gated,0.16,0.008173151307333348,0.006348065997805237,0.968,0.19444444444444445,29,7,13,576,0.0576,0.8055555555555556,0.6904761904761905,0.022071307300509338,0.8917421241275232
6,waviness,0.003,uncertainty_only,0.16,0.007096089050559701,0.005057884743304025,0.96,0.46808510638297873,25,22,3,575,0.0752,0.5319148936170213,0.8928571428571429,0.005190311418685121,0.7633622910991681
6,waviness,0.003,two_sided_straddle,0.16,0.008001176801685184,0.00590750473238773,0.9696,0.2978723404255319,33,14,5,573,0.0752,0.7021276595744681,0.868421052631579,0.00865051903114187,0.8467385702716631
6,waviness,0.003,evidence_gated,0.16,0.008831336944297191,0.006435696006466474,0.9728,0.2765957446808511,34,13,4,574,0.0752,0.723404255319149,0.8947368421052632,0.006920415224913495,0.8582419200471177
6,waviness,0.008,uncertainty_only,0.16,0.009192831526393781,0.007300984465363868,0.9488,0.5106382978723404,23,24,8,570,0.0752,0.48936170212765956,0.7419354838709677,0.01384083044982699,0.7377604358389163
6,waviness,0.008,two_sided_straddle,0.16,0.011112490278115778,0.00873793006687869,0.9616,0.40425531914893614,28,19,5,573,0.0752,0.5957446808510638,0.8484848484848485,0.00865051903114187,0.793547080909961
